tax_id,GeneID,Ensembl_gene_identifier,RNA_nucleotide_accession.version,Ensembl_rna_identifier,protein_accession.version,Ensembl_protein_identifier
105023,107389035,ENSNFUG00015019400,-,-,-,-
105023,107389037,ENSNFUG00015019393,-,-,XP_015820390.1,ENSNFUP00015040343.1
105023,107389040,ENSNFUG00015024340,-,-,XP_015820394.1,ENSNFUP00015052160.1
105023,107389045,ENSNFUG00015024371,-,-,-,-
105023,107389046,ENSNFUG00015024383,-,-,XP_015820402.1,ENSNFUP00015052239.1
105023,107389047,ENSNFUG00015024356,-,-,XP_015820403.1,ENSNFUP00015052194.1
105023,107389048,ENSNFUG00015024384,-,-,-,-
105023,107389049,ENSNFUG00015024448,-,-,-,-
105023,107389050,ENSNFUG00015024391,-,-,XP_015820406.1,ENSNFUP00015052375.1
105023,107389051,ENSNFUG00015024468,-,-,-,-
105023,107389054,ENSNFUG00015024564,-,-,-,-
105023,107389057,ENSNFUG00015006028,-,-,XP_015820420.1,ENSNFUP00015012765.1
105023,107389058,ENSNFUG00015024582,-,-,-,-
105023,107389059,ENSNFUG00015024575,-,-,-,-
105023,107389062,ENSNFUG00015024712,-,-,-,-
105023,107389063,ENSNFUG00015024726,-,-,-,-
105023,107389064,ENSNFUG00015006001,-,-,XP_015820433.1,ENSNFUP00015012169.1
105023,107389065,ENSNFUG00015024715,-,-,XP_015820431.1,ENSNFUP00015053071.1
105023,107389066,ENSNFUG00015024752,-,-,-,-
105023,107389067,ENSNFUG00015024719,-,-,XP_015820434.1,ENSNFUP00015053081.1
105023,107389068,ENSNFUG00015024845,-,-,-,-
105023,107389070,ENSNFUG00015004754,-,-,XP_015820440.1,ENSNFUP00015009728.1
105023,107389072,ENSNFUG00015005988,-,-,XP_015820445.1,ENSNFUP00015012161.1
105023,107389073,ENSNFUG00015004771,-,-,-,-
105023,107389076,ENSNFUG00015004810,-,-,-,-
105023,107389077,ENSNFUG00015005019,-,-,-,-
105023,107389080,ENSNFUG00015005962,-,-,XP_015820458.1,ENSNFUP00015012106.1
105023,107389081,ENSNFUG00015005471,-,-,-,-
105023,107389082,ENSNFUG00015005662,-,-,-,-
105023,107389087,ENSNFUG00015006782,-,-,XP_015820470.1,ENSNFUP00015013873.1
105023,107389090,ENSNFUG00015006851,-,-,XP_015820471.1,ENSNFUP00015015393.1
105023,107389091,ENSNFUG00015007776,-,-,-,-
105023,107389092,ENSNFUG00015005926,-,-,XP_015820476.1,ENSNFUP00015012007.1
105023,107389095,ENSNFUG00015017051,-,-,-,-
105023,107389096,ENSNFUG00015017412,-,-,XP_015820478.1,ENSNFUP00015035916.1
105023,107389099,ENSNFUG00015021134,-,-,-,-
105023,107389100,ENSNFUG00015005954,-,-,XP_015820489.1,ENSNFUP00015012071.1
105023,107389102,ENSNFUG00015004124,-,-,XP_015820505.1,ENSNFUP00015011618.1
105023,107389104,ENSNFUG00015003912,-,-,XP_015820538.1,ENSNFUP00015007971.1
105023,107389105,ENSNFUG00015017940,-,-,-,-
105023,107389106,ENSNFUG00015021144,-,-,-,-
105023,107389107,ENSNFUG00015021146,-,-,XP_015820542.1,ENSNFUP00015044423.1
105023,107389108,ENSNFUG00015021157,-,-,XP_015820543.1,ENSNFUP00015045529.1
105023,107389111,ENSNFUG00015005219,-,-,XP_015820549.1,ENSNFUP00015010795.1
105023,107389112,ENSNFUG00015021687,-,-,-,-
105023,107389114,ENSNFUG00015021694,-,-,XP_015820550.1,ENSNFUP00015045628.1
105023,107389115,ENSNFUG00015021703,-,-,-,-
105023,107389117,ENSNFUG00015005342,-,-,XP_015820562.1,ENSNFUP00015010819.1
105023,107389118,ENSNFUG00015021766,-,-,-,-
105023,107389120,ENSNFUG00015021989,-,-,-,-
105023,107389121,ENSNFUG00015022052,-,-,-,-
105023,107389122,ENSNFUG00015005205,-,-,XP_015820575.1,ENSNFUP00015010539.1
105023,107389123,ENSNFUG00015022021,-,-,-,-
105023,107389128,ENSNFUG00015022169,-,-,XP_015820584.1,ENSNFUP00015046813.1
105023,107389130,ENSNFUG00015022171,-,-,-,-
105023,107389132,ENSNFUG00015022174,-,-,-,-
105023,107389133,ENSNFUG00015022172,-,-,XP_015820592.1,ENSNFUP00015046821.1
105023,107389134,ENSNFUG00015022180,-,-,XP_015820593.1,ENSNFUP00015046867.1
105023,107389135,ENSNFUG00015022186,-,-,-,-
105023,107389136,ENSNFUG00015022188,-,-,-,-
105023,107389137,ENSNFUG00015022199,-,-,XP_015820603.1,ENSNFUP00015046967.1
105023,107389138,ENSNFUG00015022244,-,-,XP_015820604.1,ENSNFUP00015047060.1
105023,107389141,ENSNFUG00015022321,-,-,-,-
105023,107389142,ENSNFUG00015022326,-,-,-,-
105023,107389144,ENSNFUG00015022333,-,-,XP_015820622.1,ENSNFUP00015047255.1
105023,107389145,ENSNFUG00015022360,-,-,XP_015820625.1,ENSNFUP00015047282.1
105023,107389146,ENSNFUG00015022368,-,-,XP_015820626.1,ENSNFUP00015047340.1
105023,107389147,ENSNFUG00015022391,-,-,-,-
105023,107389148,ENSNFUG00015022393,-,-,XP_015820629.1,ENSNFUP00015047370.1
105023,107389150,ENSNFUG00015022404,-,-,-,-
105023,107389152,ENSNFUG00015005160,-,-,XP_015820640.1,ENSNFUP00015010463.1
105023,107389153,ENSNFUG00015022408,-,-,XP_015820637.1,ENSNFUP00015047397.1
105023,107389158,ENSNFUG00015022416,-,-,XP_015820648.1,ENSNFUP00015047414.1
105023,107389159,ENSNFUG00015005125,-,-,XP_015820653.1,ENSNFUP00015010395.1
105023,107389160,ENSNFUG00015022423,-,-,XP_015820650.1,ENSNFUP00015047426.1
105023,107389161,ENSNFUG00015022424,-,-,-,-
105023,107389162,ENSNFUG00015022427,-,-,XP_015820652.1,ENSNFUP00015047449.1
105023,107389164,ENSNFUG00015022455,-,-,-,-
105023,107389165,ENSNFUG00015022474,-,-,-,-
105023,107389172,ENSNFUG00015011608,-,-,-,-
105023,107389173,ENSNFUG00015013067,-,-,-,-
105023,107389176,ENSNFUG00015013259,-,-,XP_015820670.1,ENSNFUP00015027487.1
105023,107389177,ENSNFUG00015013325,-,-,-,-
105023,107389179,ENSNFUG00015013417,-,-,-,-
105023,107389181,ENSNFUG00015013520,-,-,XP_015820679.1,ENSNFUP00015028192.1
105023,107389184,ENSNFUG00015013999,-,-,-,-
105023,107389187,ENSNFUG00015015216,-,-,XP_015820723.1,ENSNFUP00015032126.1
105023,107389193,ENSNFUG00015016141,-,-,XP_015820694.1,ENSNFUP00015032949.1
105023,107389194,ENSNFUG00015016262,-,-,-,-
105023,107389195,ENSNFUG00015018762,-,-,-,-
105023,107389196,ENSNFUG00015018772,-,-,-,-
105023,107389198,ENSNFUG00015018795,-,-,-,-
105023,107389199,ENSNFUG00015018816,-,-,XP_015820701.1,ENSNFUP00015039422.1
105023,107389200,ENSNFUG00015019069,-,-,-,-
105023,107389201,ENSNFUG00015019078,-,-,-,-
105023,107389202,ENSNFUG00015019074,-,-,-,-
105023,107389203,ENSNFUG00015019085,-,-,-,-
105023,107389204,ENSNFUG00015019089,-,-,-,-
105023,107389205,ENSNFUG00015019105,-,-,-,-
105023,107389207,ENSNFUG00015019219,-,-,-,-
105023,107389210,ENSNFUG00015019243,-,-,-,-
105023,107389213,ENSNFUG00015019246,-,-,-,-
105023,107389215,ENSNFUG00015019249,-,-,XP_015820725.1,ENSNFUP00015039977.1
105023,107389216,ENSNFUG00015019286,-,-,-,-
105023,107389218,ENSNFUG00015019579,-,-,-,-
105023,107389219,ENSNFUG00015019607,-,-,-,-
105023,107389222,ENSNFUG00015019688,-,-,-,-
105023,107389224,ENSNFUG00015004985,-,-,XP_015820744.1,ENSNFUP00015010149.1
105023,107389227,ENSNFUG00015019812,-,-,-,-
105023,107389229,ENSNFUG00015019855,-,-,-,-
105023,107389231,ENSNFUG00015020137,-,-,-,-
105023,107389232,ENSNFUG00015019878,-,-,XP_015820753.1,ENSNFUP00015041899.1
105023,107389233,ENSNFUG00015020146,-,-,-,-
105023,107389234,ENSNFUG00015020151,-,-,-,-
105023,107389236,ENSNFUG00015005024,-,-,XP_015820764.1,ENSNFUP00015010196.1
105023,107389238,ENSNFUG00015020899,-,-,XP_015820767.1,ENSNFUP00015043839.1
105023,107389240,ENSNFUG00015020915,-,-,XP_015820772.1,ENSNFUP00015043867.1
105023,107389243,ENSNFUG00015020924,-,-,-,-
105023,107389246,ENSNFUG00015021003,-,-,XP_015820778.1,ENSNFUP00015044148.1
105023,107389248,ENSNFUG00015021034,-,-,XP_015820780.1,ENSNFUP00015044219.1
105023,107389249,ENSNFUG00015021068,-,-,XP_015820781.1,ENSNFUP00015044718.1
105023,107389253,ENSNFUG00015021306,-,-,-,-
105023,107389254,ENSNFUG00015014526,-,-,XP_015820785.1,ENSNFUP00015029871.1
105023,107389255,ENSNFUG00015014562,-,-,XP_015820787.1,ENSNFUP00015029964.1
105023,107389256,ENSNFUG00015014630,-,-,XP_015820792.1,ENSNFUP00015031216.1
105023,107389256,ENSNFUG00015014630,-,-,XP_015820793.1,ENSNFUP00015031227.1
105023,107389257,ENSNFUG00015015326,-,-,-,-
105023,107389258,ENSNFUG00015015344,-,-,-,-
105023,107389259,ENSNFUG00015015355,-,-,-,-
105023,107389261,ENSNFUG00015015460,-,-,XP_015820801.1,ENSNFUP00015031787.1
105023,107389267,ENSNFUG00015015771,-,-,-,-
105023,107389269,ENSNFUG00015016305,-,-,XP_015820813.1,ENSNFUP00015033285.1
105023,107389271,ENSNFUG00015004781,-,-,XP_015820820.1,ENSNFUP00015009935.1
105023,107389271,ENSNFUG00015004781,-,-,XP_015820829.1,ENSNFUP00015009959.1
105023,107389272,ENSNFUG00015016316,-,-,XP_015820817.1,ENSNFUP00015033321.1
105023,107389275,ENSNFUG00015016534,-,-,-,-
105023,107389277,ENSNFUG00015022323,-,-,-,-
105023,107389278,ENSNFUG00015022317,-,-,XP_015820827.1,ENSNFUP00015047221.1
105023,107389281,ENSNFUG00015022338,-,-,-,-
105023,107389282,ENSNFUG00015022346,-,-,-,-
105023,107389284,ENSNFUG00015022354,-,-,XP_015820834.1,ENSNFUP00015047270.1
105023,107389286,ENSNFUG00015022370,-,-,XP_015820836.1,ENSNFUP00015047588.1
105023,107389287,ENSNFUG00015004623,-,-,XP_015820864.1,ENSNFUP00015009650.1
105023,107389287,ENSNFUG00015004623,-,-,XP_015820872.1,ENSNFUP00015009668.1
105023,107389288,ENSNFUG00015022510,-,-,XP_015820837.1,ENSNFUP00015047839.1
105023,107389294,ENSNFUG00015022640,-,-,-,-
105023,107389295,ENSNFUG00015022651,-,-,XP_015820847.1,ENSNFUP00015048029.1
105023,107389298,ENSNFUG00015022685,-,-,-,-
105023,107389299,ENSNFUG00015022721,-,-,XP_015820851.1,ENSNFUP00015049649.1
105023,107389300,ENSNFUG00015022663,-,-,-,-
105023,107389302,ENSNFUG00015023409,-,-,-,-
105023,107389303,ENSNFUG00015023412,-,-,XP_015820858.1,ENSNFUP00015049745.1
105023,107389304,ENSNFUG00015023418,-,-,-,-
105023,107389306,ENSNFUG00015023518,-,-,XP_015820865.1,ENSNFUP00015050013.1
105023,107389307,ENSNFUG00015023513,-,-,XP_015820866.1,ENSNFUP00015050008.1
105023,107389308,ENSNFUG00015023523,-,-,-,-
105023,107389309,ENSNFUG00015023536,-,-,XP_015820868.1,ENSNFUP00015050067.1
105023,107389311,ENSNFUG00015023542,-,-,XP_015820869.1,ENSNFUP00015050102.1
105023,107389312,ENSNFUG00015023563,-,-,-,-
105023,107389313,ENSNFUG00015023539,-,-,XP_015820875.1,ENSNFUP00015050070.1
105023,107389314,ENSNFUG00015023571,-,-,-,-
105023,107389317,ENSNFUG00015004548,-,-,XP_015820885.1,ENSNFUP00015009358.1
105023,107389317,ENSNFUG00015004548,-,-,XP_015820894.1,ENSNFUP00015009368.1
105023,107389318,ENSNFUG00015023651,-,-,-,-
105023,107389321,ENSNFUG00015023804,-,-,XP_015820890.1,ENSNFUP00015050736.1
105023,107389322,ENSNFUG00015023816,-,-,-,-
105023,107389327,ENSNFUG00015023836,-,-,XP_015820901.1,ENSNFUP00015050806.1
105023,107389332,ENSNFUG00015004432,-,-,XP_015820914.1,ENSNFUP00015009269.1
105023,107389332,ENSNFUG00015004432,-,-,XP_015820922.1,ENSNFUP00015009248.1
105023,107389334,ENSNFUG00015024035,-,-,-,-
105023,107389336,ENSNFUG00015024041,-,-,-,-
105023,107389338,ENSNFUG00015024049,-,-,XP_015820918.1,ENSNFUP00015051299.1
105023,107389339,ENSNFUG00015024059,-,-,XP_015820919.1,ENSNFUP00015051331.1
105023,107389340,ENSNFUG00015024158,-,-,-,-
105023,107389341,ENSNFUG00015024074,-,-,-,-
105023,107389342,ENSNFUG00015024164,-,-,-,-
105023,107389344,ENSNFUG00015024173,-,-,XP_015820929.1,ENSNFUP00015051675.1
105023,107389348,ENSNFUG00015024191,-,-,XP_015820933.1,ENSNFUP00015051715.1
105023,107389349,ENSNFUG00015004768,-,-,XP_015820935.1,ENSNFUP00015009810.1
105023,107389352,ENSNFUG00015004923,-,-,-,-
105023,107389353,ENSNFUG00015004823,-,-,-,-
105023,107389354,ENSNFUG00015004373,-,-,XP_015820947.1,ENSNFUP00015008975.1
105023,107389355,ENSNFUG00015005227,-,-,XP_015820943.1,ENSNFUP00015010656.1
105023,107389356,ENSNFUG00015005333,-,-,XP_015820944.1,ENSNFUP00015011208.1
105023,107389358,ENSNFUG00015005971,-,-,-,-
105023,107389360,ENSNFUG00015005979,-,-,XP_015820952.1,ENSNFUP00015012186.1
105023,107389361,ENSNFUG00015006029,-,-,-,-
105023,107389365,ENSNFUG00015006086,-,-,XP_015820959.1,ENSNFUP00015012438.1
105023,107389366,ENSNFUG00015004361,-,-,XP_015820963.1,ENSNFUP00015008936.1
105023,107389369,ENSNFUG00015006230,-,-,-,-
105023,107389371,ENSNFUG00015004358,-,-,XP_015820977.1,ENSNFUP00015008927.1
105023,107389374,ENSNFUG00015006279,-,-,XP_015820979.1,ENSNFUP00015012776.1
105023,107389375,ENSNFUG00015006282,-,-,XP_015820980.1,ENSNFUP00015012786.1
105023,107389376,ENSNFUG00015006303,-,-,XP_015820982.1,ENSNFUP00015012828.1
105023,107389376,ENSNFUG00015006303,-,-,XP_015820983.1,ENSNFUP00015012823.1
105023,107389377,ENSNFUG00015003633,-,-,XP_015820990.1,ENSNFUP00015008711.1
105023,107389378,ENSNFUG00015006309,-,-,XP_015820986.1,ENSNFUP00015012853.1
105023,107389379,ENSNFUG00015006321,-,-,XP_015820987.1,ENSNFUP00015012881.1
105023,107389381,ENSNFUG00015006343,-,-,XP_015820993.1,ENSNFUP00015012938.1
105023,107389382,ENSNFUG00015006347,-,-,XP_015820994.1,ENSNFUP00015012948.1
105023,107389383,ENSNFUG00015006360,-,-,XP_015820995.1,ENSNFUP00015012969.1
105023,107389384,ENSNFUG00015006408,-,-,XP_015820996.1,ENSNFUP00015013605.1
105023,107389386,ENSNFUG00015004344,-,-,XP_015821002.1,ENSNFUP00015008914.1
105023,107389387,ENSNFUG00015009760,-,-,XP_015821000.1,ENSNFUP00015020136.1
105023,107389389,ENSNFUG00015009819,-,-,XP_015821003.1,ENSNFUP00015020245.1
105023,107389389,ENSNFUG00015009819,-,-,XP_015821004.1,ENSNFUP00015020263.1
105023,107389390,ENSNFUG00015009788,-,-,XP_015821005.1,ENSNFUP00015020188.1
105023,107389392,ENSNFUG00015009892,-,-,XP_015821008.1,ENSNFUP00015020907.1
105023,107389395,ENSNFUG00015010323,-,-,XP_015821010.1,ENSNFUP00015021261.1
105023,107389396,ENSNFUG00015010334,-,-,XP_015821012.1,ENSNFUP00015021276.1
105023,107389397,ENSNFUG00015010342,-,-,XP_015821013.1,ENSNFUP00015021289.1
105023,107389399,ENSNFUG00015003633,-,-,XP_015821020.1,ENSNFUP00015008601.1
105023,107389400,ENSNFUG00015010387,-,-,XP_015821018.1,ENSNFUP00015021386.1
105023,107389402,ENSNFUG00015010405,-,-,XP_015821019.1,ENSNFUP00015021441.1
105023,107389403,ENSNFUG00015010433,-,-,XP_015821021.1,ENSNFUP00015021467.1
105023,107389405,ENSNFUG00015010442,-,-,XP_015821023.1,ENSNFUP00015021474.1
105023,107389409,ENSNFUG00015010521,-,-,XP_015821028.1,ENSNFUP00015021713.1
105023,107389409,ENSNFUG00015010521,-,-,XP_015821029.1,ENSNFUP00015021878.1
105023,107389410,ENSNFUG00015003443,-,-,XP_015821032.1,ENSNFUP00015006951.1
105023,107389416,ENSNFUG00015015812,-,-,-,-
105023,107389417,ENSNFUG00015009782,-,-,XP_015821038.1,ENSNFUP00015020206.1
105023,107389422,ENSNFUG00015007773,-,-,XP_015821042.1,ENSNFUP00015016192.1
105023,107389435,ENSNFUG00015008117,-,-,XP_015821055.1,ENSNFUP00015016985.1
105023,107389437,ENSNFUG00015003385,-,-,XP_015821058.1,ENSNFUP00015006838.1
105023,107389437,ENSNFUG00015003385,-,-,XP_015821065.1,ENSNFUP00015006903.1
105023,107389437,ENSNFUG00015003385,-,-,XP_015821070.1,ENSNFUP00015006887.1
105023,107389442,ENSNFUG00015016215,-,-,XP_015821061.1,ENSNFUP00015033754.1
105023,107389447,ENSNFUG00015007781,-,-,-,-
105023,107389455,ENSNFUG00015016447,-,-,XP_015821072.1,ENSNFUP00015033643.1
105023,107389459,ENSNFUG00015010666,-,-,-,-
105023,107389462,ENSNFUG00015011063,-,-,XP_015821078.1,ENSNFUP00015022916.1
105023,107389463,ENSNFUG00015011160,-,-,XP_015821079.1,ENSNFUP00015023062.1
105023,107389465,ENSNFUG00015011183,-,-,XP_015821082.1,ENSNFUP00015023191.1
105023,107389466,ENSNFUG00015003298,-,-,XP_015821087.1,ENSNFUP00015006769.1
105023,107389466,ENSNFUG00015003298,-,-,XP_015821103.1,ENSNFUP00015006788.1
105023,107389467,ENSNFUG00015011328,-,-,XP_015821083.1,ENSNFUP00015023809.1
105023,107389467,ENSNFUG00015011328,-,-,XP_015821084.1,ENSNFUP00015023827.1
105023,107389467,ENSNFUG00015011328,-,-,XP_015821086.1,ENSNFUP00015023848.1
105023,107389468,ENSNFUG00015011183,-,-,XP_015821088.1,ENSNFUP00015023215.1
105023,107389470,ENSNFUG00015011583,-,-,XP_015821090.1,ENSNFUP00015024015.1
105023,107389470,ENSNFUG00015011583,-,-,XP_015821092.1,ENSNFUP00015024057.1
105023,107389472,ENSNFUG00015011705,-,-,XP_015821093.1,ENSNFUP00015024199.1
105023,107389474,ENSNFUG00015011747,-,-,-,-
105023,107389477,ENSNFUG00015012775,-,-,XP_015821105.1,ENSNFUP00015026404.1
105023,107389479,ENSNFUG00015012831,-,-,XP_015821107.1,ENSNFUP00015026457.1
105023,107389481,ENSNFUG00015012847,-,-,XP_015821114.1,ENSNFUP00015026574.1
105023,107389482,ENSNFUG00015012880,-,-,XP_015821115.1,ENSNFUP00015026600.1
105023,107389483,ENSNFUG00015012847,-,-,XP_015821117.1,ENSNFUP00015026578.1
105023,107389485,ENSNFUG00015012926,-,-,XP_015821119.1,ENSNFUP00015026669.1
105023,107389486,ENSNFUG00015012906,-,-,XP_015821120.1,ENSNFUP00015026646.1
105023,107389487,ENSNFUG00015012971,-,-,XP_015821122.1,ENSNFUP00015027061.1
105023,107389488,ENSNFUG00015013246,-,-,XP_015821124.1,ENSNFUP00015029549.1
105023,107389488,ENSNFUG00015013246,-,-,XP_015821127.1,ENSNFUP00015032921.1
105023,107389488,ENSNFUG00015013246,-,-,XP_015821128.1,ENSNFUP00015031373.1
105023,107389490,ENSNFUG00015016152,-,-,XP_015821130.1,ENSNFUP00015032970.1
105023,107389491,ENSNFUG00015016246,-,-,XP_015821131.1,ENSNFUP00015035717.1
105023,107389491,ENSNFUG00015016246,-,-,XP_015821132.1,ENSNFUP00015035394.1
105023,107389495,ENSNFUG00015004817,-,-,XP_015821136.1,ENSNFUP00015009943.1
105023,107389496,ENSNFUG00015005037,-,-,XP_015821137.1,ENSNFUP00015011077.1
105023,107389497,ENSNFUG00015004914,-,-,XP_015821138.1,ENSNFUP00015009991.1
105023,107389498,ENSNFUG00015015817,-,-,-,-
105023,107389500,ENSNFUG00015005669,-,-,XP_015821142.1,ENSNFUP00015011506.1
105023,107389501,ENSNFUG00015005678,-,-,XP_015821144.1,ENSNFUP00015011515.1
105023,107389502,ENSNFUG00015005670,-,-,XP_015821145.1,ENSNFUP00015011509.1
105023,107389503,ENSNFUG00015005688,-,-,XP_015821146.1,ENSNFUP00015011528.1
105023,107389504,ENSNFUG00015005698,-,-,XP_015821147.1,ENSNFUP00015011549.1
105023,107389504,ENSNFUG00015005698,-,-,XP_015821148.1,ENSNFUP00015011557.1
105023,107389505,ENSNFUG00015005736,-,-,XP_015821149.1,ENSNFUP00015011608.1
105023,107389506,ENSNFUG00015005718,-,-,XP_015821150.1,ENSNFUP00015011580.1
105023,107389507,ENSNFUG00015003244,-,-,XP_015821154.1,ENSNFUP00015006496.1
105023,107389508,ENSNFUG00015005742,-,-,XP_015821151.1,ENSNFUP00015011615.1
105023,107389509,ENSNFUG00015005904,-,-,XP_015821152.1,ENSNFUP00015016443.1
105023,107389510,ENSNFUG00015008030,-,-,XP_015821153.1,ENSNFUP00015016809.1
105023,107389510,ENSNFUG00015008030,-,-,XP_015821155.1,ENSNFUP00015016819.1
105023,107389510,ENSNFUG00015008030,-,-,XP_015821156.1,ENSNFUP00015016815.1
105023,107389511,ENSNFUG00015005745,-,-,XP_015821157.1,ENSNFUP00015011619.1
105023,107389512,ENSNFUG00015008042,-,-,XP_015821158.1,ENSNFUP00015016838.1
105023,107389517,ENSNFUG00015008091,-,-,XP_015821165.1,ENSNFUP00015016957.1
105023,107389518,ENSNFUG00015008126,-,-,XP_015821166.1,ENSNFUP00015017010.1
105023,107389522,ENSNFUG00015008360,-,-,XP_015821173.1,ENSNFUP00015017519.1
105023,107389523,ENSNFUG00015008403,-,-,XP_015821174.1,ENSNFUP00015017819.1
105023,107389525,ENSNFUG00015008361,-,-,XP_015821177.1,ENSNFUP00015017529.1
105023,107389529,ENSNFUG00015010326,-,-,XP_015821185.1,ENSNFUP00015021260.1
105023,107389532,ENSNFUG00015003184,-,-,XP_015821195.1,ENSNFUP00015006439.1
105023,107389535,ENSNFUG00015010586,-,-,XP_015821197.1,ENSNFUP00015021809.1
105023,107389536,ENSNFUG00015010431,-,-,XP_015821198.1,ENSNFUP00015021663.1
105023,107389537,ENSNFUG00015010379,-,-,XP_015821199.1,ENSNFUP00015021366.1
105023,107389538,ENSNFUG00015010655,-,-,XP_015821200.1,ENSNFUP00015022458.1
105023,107389539,ENSNFUG00015011066,-,-,XP_015821201.1,ENSNFUP00015022930.1
105023,107389541,ENSNFUG00015003119,-,-,-,-
105023,107389542,ENSNFUG00015011459,-,-,XP_015821203.1,ENSNFUP00015032402.1
105023,107389542,ENSNFUG00015011459,-,-,XP_015821204.1,ENSNFUP00015032444.1
105023,107389545,ENSNFUG00015015983,-,-,XP_015821209.1,ENSNFUP00015032616.1
105023,107389546,ENSNFUG00015015997,-,-,XP_015821210.1,ENSNFUP00015032672.1
105023,107389548,ENSNFUG00015002991,-,-,XP_015821219.1,ENSNFUP00015006219.1
105023,107389550,ENSNFUG00015016164,-,-,XP_015821221.1,ENSNFUP00015033008.1
105023,107389550,ENSNFUG00015016164,-,-,XP_015821222.1,ENSNFUP00015033020.1
105023,107389552,ENSNFUG00015016192,-,-,XP_015821223.1,ENSNFUP00015033066.1
105023,107389553,ENSNFUG00015016215,-,-,XP_015821226.1,ENSNFUP00015033855.1
105023,107389555,ENSNFUG00015016687,-,-,XP_015821227.1,ENSNFUP00015041464.1
105023,107389556,ENSNFUG00015020396,-,-,XP_015821231.1,ENSNFUP00015042632.1
105023,107389557,ENSNFUG00015020413,-,-,-,-
105023,107389558,ENSNFUG00015020515,-,-,XP_015821234.1,ENSNFUP00015046685.1
105023,107389559,ENSNFUG00015002945,-,-,XP_015821238.1,ENSNFUP00015005874.1
105023,107389560,ENSNFUG00015022242,-,-,XP_015821235.1,ENSNFUP00015047047.1
105023,107389561,ENSNFUG00015022243,-,-,-,-
105023,107389563,ENSNFUG00015022248,-,-,XP_015821241.1,ENSNFUP00015047082.1
105023,107389564,ENSNFUG00015022262,-,-,XP_015821242.1,ENSNFUP00015047109.1
105023,107389565,ENSNFUG00015022246,-,-,XP_015821243.1,ENSNFUP00015047065.1
105023,107389567,ENSNFUG00015002925,-,-,XP_015821249.1,ENSNFUP00015005852.1
105023,107389568,ENSNFUG00015004867,-,-,XP_015821248.1,ENSNFUP00015009953.1
105023,107389569,ENSNFUG00015004796,-,-,XP_015821250.1,ENSNFUP00015009792.1
105023,107389570,ENSNFUG00015004812,-,-,XP_015821251.1,ENSNFUP00015009828.1
105023,107389570,ENSNFUG00015004832,-,-,XP_015821252.1,ENSNFUP00015009856.1
105023,107389571,ENSNFUG00015004906,-,-,XP_015821254.1,ENSNFUP00015009974.1
105023,107389572,ENSNFUG00015004956,-,-,XP_015821255.1,ENSNFUP00015010472.1
105023,107389573,ENSNFUG00015005431,-,-,XP_015821259.1,ENSNFUP00015012868.1
105023,107389573,ENSNFUG00015005431,-,-,XP_015821260.1,ENSNFUP00015013356.1
105023,107389574,ENSNFUG00015006724,-,-,XP_015821263.1,ENSNFUP00015013764.1
105023,107389575,ENSNFUG00015002899,-,-,XP_015821268.1,ENSNFUP00015005818.1
105023,107389575,ENSNFUG00015002899,-,-,XP_015821284.1,ENSNFUP00015005828.1
105023,107389576,ENSNFUG00015006768,-,-,XP_015821265.1,ENSNFUP00015013874.1
105023,107389577,ENSNFUG00015006742,-,-,XP_015821267.1,ENSNFUP00015013798.1
105023,107389580,ENSNFUG00015006874,-,-,XP_015821271.1,ENSNFUP00015014180.1
105023,107389580,ENSNFUG00015006874,-,-,XP_015821274.1,ENSNFUP00015014195.1
105023,107389580,ENSNFUG00015006874,-,-,XP_015821275.1,ENSNFUP00015014206.1
105023,107389580,ENSNFUG00015006874,-,-,XP_015821276.1,ENSNFUP00015014141.1
105023,107389581,ENSNFUG00015006947,-,-,XP_015821280.1,ENSNFUP00015014381.1
105023,107389582,ENSNFUG00015007006,-,-,XP_015821281.1,ENSNFUP00015014415.1
105023,107389583,ENSNFUG00015007042,-,-,-,-
105023,107389587,ENSNFUG00015007183,XM_015965799.1,ENSNFUT00015015539.1,XP_015821285.1,ENSNFUP00015014815.1
105023,107389588,ENSNFUG00015007190,-,-,XP_015821286.1,ENSNFUP00015014829.1
105023,107389589,ENSNFUG00015007203,-,-,XP_015821287.1,ENSNFUP00015014858.1
105023,107389590,ENSNFUG00015007217,-,-,XP_015821290.1,ENSNFUP00015014886.1
