go_id	Evidence	gene_id
GO:0042043	ISO	LOC107390139
GO:0016020	ISO	LOC107390139
GO:0016021	ISO	LOC107390139
GO:0005887	ISO	LOC107390139
GO:0007268	ISO	LOC107390139
GO:0045202	ISO	LOC107390139
GO:0009986	ISO	LOC107390139
GO:0038023	ISO	LOC107390139
GO:0098793	ISO	LOC107390139
GO:0042043	ISO	LOC107390139
GO:0007158	ISO	LOC107390139
GO:0048488	ISO	LOC107390139
GO:0050804	ISO	LOC107390139
GO:0097104	ISO	LOC107390139
GO:0097105	ISO	LOC107390139
GO:0071157	ISO	mdm2
GO:0043066	ISO	mdm2
GO:0000122	ISO	mdm2
GO:0016567	ISO	mdm2
GO:0005515	ISO	mdm2
GO:0005634	ISO	mdm2
GO:0016740	ISO	mdm2
GO:0005737	ISO	mdm2
GO:0046872	ISO	mdm2
GO:0005654	ISO	mdm2
GO:0005730	ISO	mdm2
GO:0016226	ISO	nubp2
GO:0051539	ISO	nubp2
GO:0005737	ISO	nubp2
GO:0046872	ISO	nubp2
GO:0005524	ISO	nubp2
GO:0000166	ISO	nubp2
GO:0051536	ISO	nubp2
GO:0016567	ISO	LOC107383423
GO:0004842	ISO	LOC107383423
GO:0005515	ISO	LOC107383423
GO:0008270	ISO	LOC107383423
GO:0046872	ISO	LOC107383423
GO:0005515	ISO	LOC107376007
GO:0016021	ISO	LOC107376007
GO:0016020	ISO	LOC107376007
GO:0016021	ISO	LOC107376007
GO:0008081	ISO	pde4c
GO:0004114	ISO	pde4c
GO:0007165	ISO	pde4c
GO:0016787	ISO	pde4c
GO:0005575	ISO	pde4c
GO:0046872	ISO	pde4c
GO:0004115	ISO	pde4c
GO:0004672	ISO	ick
GO:0006468	ISO	ick
GO:0005524	ISO	ick
GO:0005737	ISO	ick
GO:0004674	ISO	ick
GO:0005634	ISO	ick
GO:0035556	ISO	ick
GO:0010468	ISO	ick
GO:0005929	ISO	ick
GO:0042073	ISO	ick
GO:0060271	ISO	ick
GO:0019915	ISO	LOC107384187
GO:0005789	ISO	LOC107384187
GO:0016020	ISO	LOC107384187
GO:0016021	ISO	LOC107384187
GO:0004930	ISO	gpr101
GO:0016021	ISO	gpr101
GO:0007186	ISO	gpr101
GO:0005887	ISO	gpr101
GO:0007165	ISO	gpr101
GO:0007188	ISO	gpr101
GO:0004935	ISO	gpr101
GO:0007267	ISO	gpr101
GO:0071880	ISO	gpr101
GO:0016020	ISO	LOC107377169
GO:0016021	ISO	LOC107377169
GO:0016740	ISO	ube2h
GO:0005524	ISO	ube2h
GO:0000166	ISO	ube2h
GO:0061631	ISO	ube2h
GO:0006511	ISO	ube2h
GO:0016567	ISO	ube2h
GO:0008150	ISO	lxn
GO:0005615	ISO	lxn
GO:0010951	ISO	lxn
GO:0008191	ISO	lxn
GO:0003676	ISO	LOC107373399
GO:0070403	ISO	sirt1
GO:0005737	ISO	sirt1
GO:0005654	ISO	sirt1
GO:0005634	ISO	sirt1
GO:0045892	ISO	sirt1
GO:0001944	ISO	sirt1
GO:0017136	ISO	sirt1
GO:0070403	ISO	sirt1
GO:0070932	ISO	sirt1
GO:0014013	ISO	sirt1
GO:0014013	ISO	sirt1
GO:0003714	ISO	sirt1
GO:0045766	ISO	sirt1
GO:0002039	ISO	sirt1
GO:0002042	ISO	sirt1
GO:0033553	ISO	sirt1
GO:0005720	ISO	sirt1
GO:0005637	ISO	sirt1
GO:0005719	ISO	sirt1
GO:0008237	ISO	LOC107374127
GO:0006508	ISO	LOC107374127
GO:0008270	ISO	LOC107374127
GO:0016787	ISO	LOC107374127
GO:0016020	ISO	LOC107374127
GO:0016021	ISO	LOC107374127
GO:0005737	ISO	LOC107374127
GO:0046872	ISO	LOC107374127
GO:0005886	ISO	LOC107374127
GO:0008233	ISO	LOC107374127
GO:0006508	ISO	LOC107374127
GO:0042277	ISO	LOC107374127
GO:0004177	ISO	LOC107374127
GO:0070006	ISO	LOC107374127
GO:0008270	ISO	LOC107374127
GO:0043171	ISO	LOC107374127
GO:0004190	ISO	LOC107396986
GO:0006508	ISO	LOC107396986
GO:0016459	ISO	myo1b
GO:0003774	ISO	myo1b
GO:0005623	ISO	myo1b
GO:0005737	ISO	myo1b
GO:0051015	ISO	myo1b
GO:0005886	ISO	myo1b
GO:0007015	ISO	myo1b
GO:0015629	ISO	myo1b
GO:0005902	ISO	myo1b
GO:0031982	ISO	myo1b
GO:0005903	ISO	myo1b
GO:0000146	ISO	myo1b
GO:0030898	ISO	myo1b
GO:0030050	ISO	myo1b
GO:0005515	ISO	myo1b
GO:0005524	ISO	myo1b
GO:0003779	ISO	myo1b
GO:0000166	ISO	myo1b
GO:0007076	ISO	chmp1a
GO:0007034	ISO	chmp1a
GO:0016192	ISO	chmp1a
GO:0000815	ISO	chmp1a
GO:0016363	ISO	chmp1a
GO:0016126	ISO	tm7sf2
GO:0016628	ISO	tm7sf2
GO:0055114	ISO	tm7sf2
GO:0016020	ISO	tm7sf2
GO:0016021	ISO	tm7sf2
GO:0030176	ISO	tm7sf2
GO:0016126	ISO	tm7sf2
GO:0005637	ISO	tm7sf2
GO:0016627	ISO	tm7sf2
GO:0043231	ISO	LOC107383114
GO:0006086	ISO	LOC107383114
GO:0004739	ISO	LOC107383114
GO:0016624	ISO	LOC107383114
GO:0055114	ISO	LOC107383114
GO:0016491	ISO	LOC107383114
GO:0004739	ISO	LOC107383114
GO:0006086	ISO	LOC107383114
GO:0005967	ISO	LOC107383114
GO:0030036	ISO	LOC107376887
GO:0005856	ISO	LOC107376887
GO:0003779	ISO	LOC107376887
GO:0051568	ISO	LOC107387655
GO:0044666	ISO	LOC107387655
GO:0048188	ISO	LOC107387655
GO:0048188	ISO	LOC107387655
GO:0007269	ISO	LOC107388008
GO:0005515	ISO	LOC107388008
GO:0050808	ISO	LOC107388008
GO:0048786	ISO	LOC107388008
GO:0001944	ISO	LOC107388008
GO:0048786	ISO	LOC107388008
GO:0004930	ISO	LOC107379870
GO:0016021	ISO	LOC107379870
GO:0007186	ISO	LOC107379870
GO:0016020	ISO	LOC107379870
GO:0007165	ISO	LOC107379870
GO:0007186	ISO	LOC107379870
GO:0045028	ISO	LOC107379870
GO:0035589	ISO	LOC107379870
GO:0005923	ISO	tjp2
GO:0005515	ISO	tjp2
GO:0016021	ISO	ebag9
GO:0006915	ISO	ebag9
GO:0000139	ISO	ebag9
GO:0005794	ISO	ebag9
GO:0030141	ISO	ebag9
GO:0031461	ISO	cul5
GO:0031625	ISO	cul5
GO:0006511	ISO	cul5
GO:0043161	ISO	cul5
GO:0031461	ISO	cul5
GO:0006511	ISO	cul5
GO:0031146	ISO	cul5
GO:0019005	ISO	cul5
GO:0031625	ISO	cul5
GO:0031466	ISO	cul5
GO:0016020	ISO	ap5m1
GO:0005829	ISO	ap5m1
GO:0015031	ISO	ap5m1
GO:0005764	ISO	ap5m1
GO:0005770	ISO	ap5m1
GO:0016197	ISO	ap5m1
GO:0030119	ISO	ap5m1
GO:0008168	ISO	LOC107385303
GO:0005515	ISO	LOC107387645
GO:0046872	ISO	LOC107387645
GO:0051015	ISO	LOC107387645
GO:0005925	ISO	LOC107387645
GO:0004252	ISO	pcsk7
GO:0006508	ISO	pcsk7
GO:0016787	ISO	pcsk7
GO:0043009	ISO	pcsk7
GO:0016020	ISO	pcsk7
GO:0008233	ISO	pcsk7
GO:0004252	ISO	pcsk7
GO:0001654	ISO	pcsk7
GO:0005802	ISO	pcsk7
GO:0016485	ISO	pcsk7
GO:0008236	ISO	pcsk7
GO:0007420	ISO	pcsk7
GO:0030173	ISO	pcsk7
GO:0048840	ISO	pcsk7
GO:0051015	ISO	LOC107386772
GO:0003779	ISO	LOC107386772
GO:0051015	ISO	LOC107386772
GO:0030864	ISO	LOC107386772
GO:0016324	ISO	LOC107386772
GO:0007015	ISO	LOC107386772
GO:0030036	ISO	LOC107386772
GO:0005912	ISO	LOC107386772
GO:0043296	ISO	LOC107386772
GO:0004672	ISO	brsk1
GO:0006468	ISO	brsk1
GO:0005524	ISO	brsk1
GO:0005737	ISO	brsk1
GO:0004674	ISO	brsk1
GO:0005634	ISO	brsk1
GO:0035556	ISO	brsk1
GO:0006468	ISO	brsk1
GO:0005813	ISO	brsk1
GO:0007409	ISO	brsk1
GO:0030010	ISO	brsk1
GO:0050321	ISO	brsk1
GO:0016020	ISO	brsk1
GO:0016021	ISO	brsk1
GO:0000166	ISO	brsk1
GO:0004674	ISO	brsk1
GO:0046872	ISO	zfyve21
GO:0004672	ISO	fastk
GO:0006468	ISO	fastk
GO:0051260	ISO	LOC107387327
GO:0005515	ISO	LOC107387327
GO:0016020	ISO	LOC107395146
GO:0016021	ISO	LOC107395146
GO:0005794	ISO	LOC107381617
GO:0016020	ISO	LOC107381617
GO:0016021	ISO	LOC107381617
GO:0007601	ISO	LOC107378859
GO:0004930	ISO	LOC107378859
GO:0016021	ISO	LOC107378859
GO:0007186	ISO	LOC107378859
GO:0016020	ISO	LOC107378859
GO:0005887	ISO	LOC107378859
GO:0007165	ISO	LOC107378859
GO:0007186	ISO	LOC107378859
GO:0050896	ISO	LOC107378859
GO:0008020	ISO	LOC107378859
GO:0007602	ISO	LOC107378859
GO:0009584	ISO	LOC107378859
GO:0071482	ISO	LOC107378859
GO:0001750	ISO	LOC107378859
GO:0009881	ISO	LOC107378859
GO:0018298	ISO	LOC107378859
GO:0051260	ISO	kctd10
GO:0005515	ISO	kctd10
GO:0017049	ISO	kctd10
GO:0005515	ISO	kctd10
GO:0043161	ISO	kctd10
GO:0007507	ISO	kctd10
GO:0016567	ISO	kctd10
GO:0031463	ISO	kctd10
GO:0004842	ISO	kctd10
GO:0001947	ISO	kctd10
GO:0001947	ISO	kctd10
GO:0002040	ISO	kctd10
GO:0036302	ISO	kctd10
GO:0036302	ISO	kctd10
GO:0033339	ISO	kctd10
GO:0003157	ISO	kctd10
GO:1903507	ISO	kctd10
GO:0035024	ISO	kctd10
GO:0003714	ISO	kctd10
GO:0043433	ISO	kctd10
GO:1900125	ISO	kctd10
GO:0005515	ISO	LOC107379895
GO:0005576	ISO	LOC107379895
GO:0005615	ISO	LOC107379895
GO:0005201	ISO	LOC107379895
GO:0030198	ISO	LOC107379895
GO:0031012	ISO	LOC107379895
GO:0005581	ISO	LOC107379895
GO:0003700	ISO	etv5
GO:0005634	ISO	etv5
GO:0006355	ISO	etv5
GO:0005634	ISO	etv5
GO:0006357	ISO	etv5
GO:0000981	ISO	etv5
GO:0030154	ISO	etv5
GO:0008285	ISO	etv5
GO:0060217	ISO	etv5
GO:0035108	ISO	etv5
GO:0035778	ISO	etv5
GO:0035778	ISO	etv5
GO:0043565	ISO	etv5
GO:0003677	ISO	etv5
GO:0016021	ISO	LOC107381045
GO:0016020	ISO	LOC107381045
GO:0005886	ISO	LOC107381045
GO:0016020	ISO	LOC107381045
GO:0043652	ISO	LOC107381045
GO:0070782	ISO	LOC107381045
GO:1902742	ISO	LOC107381045
GO:0004930	ISO	LOC107374448
GO:0016021	ISO	LOC107374448
GO:0007186	ISO	LOC107374448
GO:0016020	ISO	LOC107374448
GO:0005887	ISO	LOC107374448
GO:0007268	ISO	LOC107374448
GO:0004930	ISO	LOC107374448
GO:0007165	ISO	LOC107374448
GO:0004993	ISO	LOC107374448
GO:0030594	ISO	LOC107374448
GO:0007187	ISO	LOC107374448
GO:0098664	ISO	LOC107374448
GO:0030425	ISO	LOC107374448
GO:0045202	ISO	LOC107374448
GO:0006397	ISO	LOC107393792
GO:0005737	ISO	LOC107393792
GO:0003723	ISO	LOC107393792
GO:0005634	ISO	LOC107393792
GO:0005634	ISO	LOC107393792
GO:0005737	ISO	LOC107393792
GO:0008045	ISO	LOC107393792
GO:0042995	ISO	LOC107393792
GO:0016358	ISO	LOC107393792
GO:0007409	ISO	LOC107393792
GO:0007409	ISO	LOC107393792
GO:0007399	ISO	LOC107393792
GO:0061564	ISO	LOC107393792
GO:0032991	ISO	LOC107393792
GO:0048675	ISO	LOC107393792
GO:0005654	ISO	LOC107393792
GO:0008380	ISO	LOC107393792
GO:0043204	ISO	LOC107393792
GO:0043204	ISO	LOC107393792
GO:0005681	ISO	LOC107393792
GO:0007528	ISO	LOC107393792
GO:0007528	ISO	LOC107393792
GO:0048841	ISO	LOC107393792
GO:0048841	ISO	LOC107393792
GO:0048936	ISO	LOC107393792
GO:0000398	ISO	LOC107393792
GO:0032797	ISO	LOC107393792
GO:0015030	ISO	LOC107393792
GO:0015030	ISO	LOC107393792
GO:1903862	ISO	LOC107393792
GO:0036464	ISO	LOC107393792
GO:0043005	ISO	LOC107393792
GO:0043005	ISO	LOC107393792
GO:0030018	ISO	LOC107393792
GO:1904396	ISO	LOC107393792
GO:0097504	ISO	LOC107393792
GO:0097504	ISO	LOC107393792
GO:0016020	ISO	LOC107394869
GO:0016021	ISO	LOC107394869
GO:0042803	ISO	LOC107394869
GO:0007156	ISO	LOC107394869
GO:0038023	ISO	LOC107394869
GO:0050839	ISO	LOC107394869
GO:0007157	ISO	LOC107394869
GO:0005912	ISO	LOC107394869
GO:0003729	ISO	fxr1
GO:0003676	ISO	fxr1
GO:0003723	ISO	fxr1
GO:0005737	ISO	fxr1
GO:0005634	ISO	fxr1
GO:0007507	ISO	fxr1
GO:0003730	ISO	fxr1
GO:0043488	ISO	fxr1
GO:0042803	ISO	fxr1
GO:0000381	ISO	fxr1
GO:0003729	ISO	fxr1
GO:0005844	ISO	fxr1
GO:0048747	ISO	fxr1
GO:0014069	ISO	fxr1
GO:0030424	ISO	fxr1
GO:0043197	ISO	fxr1
GO:0006417	ISO	fxr1
GO:0043025	ISO	fxr1
GO:0007519	ISO	fxr1
GO:0001756	ISO	fxr1
GO:0045182	ISO	fxr1
GO:0001934	ISO	fxr1
GO:0017148	ISO	fxr1
GO:0045727	ISO	fxr1
GO:0051489	ISO	fxr1
GO:2001022	ISO	fxr1
GO:0030426	ISO	fxr1
GO:0035770	ISO	fxr1
GO:0036464	ISO	fxr1
GO:0044326	ISO	fxr1
GO:0098793	ISO	fxr1
GO:1902737	ISO	fxr1
GO:0003924	ISO	LOC107379385
GO:0005525	ISO	LOC107379385
GO:0006886	ISO	LOC107379385
GO:0012505	ISO	LOC107379385
GO:0003924	ISO	LOC107379385
GO:0032482	ISO	LOC107379385
GO:0005094	ISO	LOC107376394
GO:0005737	ISO	LOC107376394
GO:0005829	ISO	LOC107376394
GO:0016020	ISO	LOC107376394
GO:0050790	ISO	LOC107376394
GO:0007266	ISO	LOC107376394
GO:0048365	ISO	LOC107376394
GO:0005094	ISO	LOC107376394
GO:0016021	ISO	slc6a5
GO:0016020	ISO	slc6a5
GO:0005886	ISO	slc6a5
GO:0005328	ISO	slc6a5
GO:0015293	ISO	slc6a5
GO:0045202	ISO	slc6a5
GO:0060012	ISO	slc6a5
GO:0015375	ISO	slc6a5
GO:1903804	ISO	slc6a5
GO:0004930	ISO	LOC107385886
GO:0016021	ISO	LOC107385886
GO:0007186	ISO	LOC107385886
GO:0016020	ISO	LOC107385886
GO:0005887	ISO	LOC107385886
GO:0007268	ISO	LOC107385886
GO:0004930	ISO	LOC107385886
GO:0004993	ISO	LOC107385886
GO:0030594	ISO	LOC107385886
GO:0007187	ISO	LOC107385886
GO:0098664	ISO	LOC107385886
GO:0030425	ISO	LOC107385886
GO:0045202	ISO	LOC107385886
GO:0016020	ISO	LOC107393227
GO:0016021	ISO	LOC107393227
GO:0055114	ISO	LOC107393227
GO:0043565	ISO	pbx3
GO:0003700	ISO	pbx3
GO:0005634	ISO	pbx3
GO:0006355	ISO	pbx3
GO:0003677	ISO	pbx3
GO:0004252	ISO	LOC107375040
GO:0006508	ISO	LOC107375040
GO:0016787	ISO	LOC107375040
GO:0008233	ISO	LOC107375040
GO:0008236	ISO	LOC107375040
GO:0005515	ISO	traf7
GO:0046872	ISO	traf7
GO:0016020	ISO	LOC107376603
GO:0016021	ISO	LOC107376603
GO:0003676	ISO	LOC107386163
GO:0005634	ISO	LOC107386163
GO:0008270	ISO	LOC107386163
GO:0046872	ISO	LOC107386163
GO:0005634	ISO	LOC107386163
GO:0016020	ISO	b4gat1
GO:0016021	ISO	b4gat1
GO:0016740	ISO	b4gat1
GO:0046872	ISO	b4gat1
GO:0016757	ISO	b4gat1
GO:0000139	ISO	b4gat1
GO:0005794	ISO	b4gat1
GO:0005794	ISO	b4gat1
GO:0006486	ISO	b4gat1
GO:0048747	ISO	b4gat1
GO:0015020	ISO	b4gat1
GO:0035269	ISO	b4gat1
GO:0006486	ISO	b4gat1
GO:0005524	ISO	LOC107394040
GO:0000166	ISO	LOC107394040
GO:0005515	ISO	LOC107394040
GO:0016020	ISO	LOC107378636
GO:0016311	ISO	LOC107378636
GO:0006470	ISO	LOC107378636
GO:0004725	ISO	LOC107378636
GO:0016791	ISO	LOC107378636
GO:0005515	ISO	LOC107378636
GO:0016787	ISO	LOC107378636
GO:0016021	ISO	LOC107378636
GO:0035335	ISO	LOC107378636
GO:0004721	ISO	LOC107378636
GO:0030054	ISO	xirp1
GO:0030036	ISO	xirp1
GO:0003779	ISO	xirp1
GO:0006360	ISO	taf1b
GO:0001164	ISO	taf1b
GO:0001188	ISO	taf1b
GO:0070860	ISO	taf1b
GO:0003677	ISO	taf1b
GO:0005634	ISO	taf1b
GO:0046872	ISO	taf1b
GO:0005730	ISO	taf1b
GO:0042790	ISO	taf1b
GO:0001164	ISO	taf1b
GO:0001164	ISO	taf1b
GO:0001188	ISO	taf1b
GO:0005668	ISO	taf1b
GO:0070860	ISO	taf1b
GO:0005515	ISO	lrrc18
GO:0005783	ISO	ube2j2
GO:0061631	ISO	ube2j2
GO:0000209	ISO	ube2j2
GO:0030433	ISO	ube2j2
GO:0016020	ISO	ube2j2
GO:0016021	ISO	ube2j2
GO:0043484	ISO	LOC107384536
GO:0051726	ISO	LOC107384536
GO:0003723	ISO	LOC107384536
GO:0003723	ISO	LOC107384536
GO:0048024	ISO	LOC107384536
GO:0006397	ISO	LOC107384536
GO:0016020	ISO	timmdc1
GO:0016021	ISO	timmdc1
GO:0005219	ISO	LOC107396952
GO:0006874	ISO	LOC107396952
GO:0005216	ISO	LOC107396952
GO:0005262	ISO	LOC107396952
GO:0070588	ISO	LOC107396952
GO:0006816	ISO	LOC107396952
GO:0005509	ISO	LOC107396952
GO:0055085	ISO	LOC107396952
GO:0006811	ISO	LOC107396952
GO:0016020	ISO	LOC107396952
GO:0005515	ISO	LOC107396952
GO:0016021	ISO	LOC107396952
GO:0005623	ISO	LOC107396952
GO:0051209	ISO	LOC107396952
GO:0005886	ISO	LOC107396952
GO:0051209	ISO	LOC107396952
GO:0005509	ISO	LOC107396952
GO:0005219	ISO	LOC107396952
GO:0048763	ISO	LOC107396952
GO:0005790	ISO	LOC107396952
GO:0030018	ISO	LOC107396952
GO:0030659	ISO	LOC107396952
GO:0033017	ISO	LOC107396952
GO:0034704	ISO	LOC107396952
GO:0042383	ISO	LOC107396952
GO:0005737	ISO	msmp
GO:0005615	ISO	msmp
GO:0005829	ISO	LOC107391826
GO:0005886	ISO	LOC107391826
GO:0016020	ISO	LOC107391826
GO:0043231	ISO	LOC107391826
GO:0008289	ISO	LOC107391826
GO:0015248	ISO	LOC107391826
GO:0015485	ISO	LOC107391826
GO:0032934	ISO	LOC107391826
GO:0015918	ISO	LOC107391826
GO:0097038	ISO	LOC107391826
GO:0006869	ISO	LOC107391826
GO:0005515	ISO	rcbtb2
GO:0005634	ISO	LOC107374298
GO:0006355	ISO	LOC107374298
GO:0008270	ISO	LOC107374298
GO:0004866	ISO	c5
GO:0005615	ISO	c5
GO:0005515	ISO	c5
GO:0005576	ISO	c5
GO:0010951	ISO	c5
GO:0016020	ISO	LOC107389872
GO:0016021	ISO	LOC107389872
GO:0004363	ISO	gss
GO:0016874	ISO	gss
GO:0006750	ISO	gss
GO:0005524	ISO	gss
GO:0046872	ISO	gss
GO:0005829	ISO	gss
GO:0000166	ISO	gss
GO:0000287	ISO	gss
GO:0042803	ISO	gss
GO:0004363	ISO	gss
GO:0043295	ISO	gss
GO:0043295	ISO	gss
GO:0051289	ISO	LOC107378100
GO:0008154	ISO	LOC107378100
GO:0017124	ISO	LOC107378100
GO:0003779	ISO	LOC107378100
GO:0045010	ISO	LOC107378100
GO:0005856	ISO	LOC107378100
GO:0030838	ISO	LOC107378100
GO:0005522	ISO	LOC107378100
GO:0017124	ISO	LOC107378100
GO:0008154	ISO	LOC107378100
GO:0007155	ISO	LOC107390406
GO:0016020	ISO	LOC107390406
GO:0016021	ISO	LOC107390406
GO:0004691	ISO	akap13
GO:0035023	ISO	akap13
GO:0005575	ISO	akap13
GO:0006468	ISO	akap13
GO:0035556	ISO	akap13
GO:0005085	ISO	akap13
GO:0046872	ISO	akap13
GO:0008033	ISO	ctu1
GO:0034227	ISO	ctu1
GO:0002098	ISO	ctu1
GO:0000049	ISO	ctu1
GO:0016740	ISO	ctu1
GO:0005737	ISO	ctu1
GO:0003723	ISO	ctu1
GO:0000049	ISO	ctu1
GO:0005829	ISO	ctu1
GO:0000049	ISO	ctu1
GO:0016779	ISO	ctu1
GO:0002098	ISO	ctu1
GO:0032447	ISO	ctu1
GO:0034227	ISO	ctu1
GO:0002143	ISO	ctu1
GO:0002144	ISO	ctu1
GO:0051015	ISO	LOC107395673
GO:0030018	ISO	LOC107395673
GO:0030036	ISO	LOC107395673
GO:0051016	ISO	LOC107395673
GO:0008290	ISO	LOC107395673
GO:0008290	ISO	LOC107395673
GO:0051016	ISO	LOC107395673
GO:0003779	ISO	LOC107395673
GO:0051693	ISO	LOC107395673
GO:0016021	ISO	surf4
GO:0016020	ISO	surf4
GO:0008150	ISO	surf4
GO:0003674	ISO	surf4
GO:0000139	ISO	surf4
GO:0005794	ISO	surf4
GO:0005783	ISO	surf4
GO:0005789	ISO	surf4
GO:0033116	ISO	surf4
GO:0035556	ISO	LOC107378323
GO:0007165	ISO	LOC107378323
GO:0046872	ISO	LOC107378323
GO:0043547	ISO	LOC107378323
GO:0005096	ISO	LOC107378323
GO:0008076	ISO	kcng1
GO:0051260	ISO	kcng1
GO:0005216	ISO	kcng1
GO:0006813	ISO	kcng1
GO:0005249	ISO	kcng1
GO:0055085	ISO	kcng1
GO:0006811	ISO	kcng1
GO:0016020	ISO	kcng1
GO:0016021	ISO	kcng1
GO:0016021	ISO	kcng1
GO:0005244	ISO	kcng1
GO:0034765	ISO	kcng1
GO:0071805	ISO	kcng1
GO:0005249	ISO	kcng1
GO:0008076	ISO	kcng1
GO:0005267	ISO	kcng1
GO:0071805	ISO	kcng1
GO:0008612	ISO	dhps
GO:0005737	ISO	dhps
GO:0031017	ISO	dhps
GO:0003323	ISO	dhps
GO:0034038	ISO	dhps
GO:0008612	ISO	dhps
GO:0016020	ISO	ajap1
GO:0016021	ISO	ajap1
GO:0008013	ISO	ajap1
GO:0005912	ISO	ajap1
GO:0009898	ISO	ajap1
GO:0044214	ISO	ajap1
GO:0044291	ISO	ajap1
GO:0016075	ISO	drosha
GO:0004525	ISO	drosha
GO:0003723	ISO	drosha
GO:0006396	ISO	drosha
GO:0005634	ISO	drosha
GO:0090502	ISO	drosha
GO:0001525	ISO	drosha
GO:0048514	ISO	drosha
GO:0003725	ISO	drosha
GO:0006396	ISO	drosha
GO:0090501	ISO	drosha
GO:0004525	ISO	drosha
GO:0031053	ISO	drosha
GO:0030422	ISO	drosha
GO:0031054	ISO	drosha
GO:0046872	ISO	LOC107374140
GO:0035556	ISO	LOC107385135
GO:0007165	ISO	LOC107385135
GO:0005515	ISO	LOC107385135
GO:0046872	ISO	LOC107385135
GO:0070507	ISO	LOC107385135
GO:0005515	ISO	lrig1
GO:0016020	ISO	lrig1
GO:0016021	ISO	lrig1
GO:0004879	ISO	nr4a3
GO:0043565	ISO	nr4a3
GO:0003700	ISO	nr4a3
GO:0005634	ISO	nr4a3
GO:0006355	ISO	nr4a3
GO:0008270	ISO	nr4a3
GO:0003707	ISO	nr4a3
GO:0003677	ISO	nr4a3
GO:0046872	ISO	nr4a3
GO:0000977	ISO	nr4a3
GO:0000978	ISO	nr4a3
GO:0005634	ISO	nr4a3
GO:0043565	ISO	nr4a3
GO:0043401	ISO	nr4a3
GO:0005667	ISO	nr4a3
GO:0030522	ISO	nr4a3
GO:0035259	ISO	nr4a3
GO:0071376	ISO	nr4a3
GO:0001780	ISO	nr4a3
GO:0042311	ISO	LOC107397208
GO:0004952	ISO	LOC107397208
GO:0005887	ISO	LOC107397208
GO:0007189	ISO	LOC107397208
GO:0004930	ISO	LOC107397208
GO:0016021	ISO	LOC107397208
GO:0007186	ISO	LOC107397208
GO:0016020	ISO	LOC107397208
GO:0005887	ISO	LOC107397208
GO:0007165	ISO	LOC107397208
GO:0045202	ISO	LOC107397208
GO:0007188	ISO	LOC107397208
GO:0004935	ISO	LOC107397208
GO:0007267	ISO	LOC107397208
GO:0071880	ISO	LOC107397208
GO:0001963	ISO	LOC107397208
GO:0007212	ISO	LOC107397208
GO:0019915	ISO	fitm1
GO:0005789	ISO	fitm1
GO:0016020	ISO	fitm1
GO:0016021	ISO	fitm1
GO:0001671	ISO	LOC107391895
GO:0051087	ISO	LOC107391895
GO:0032781	ISO	LOC107391895
GO:0051879	ISO	LOC107391895
GO:0031966	ISO	LOC107391769
GO:0016020	ISO	LOC107391769
GO:0016021	ISO	LOC107391769
GO:0008150	ISO	LOC107391769
GO:0003674	ISO	LOC107391769
GO:0019885	ISO	tapbp
GO:0016020	ISO	tapbp
GO:0003674	ISO	tapbp
GO:0005737	ISO	LOC107384639
GO:0005515	ISO	LOC107384639
GO:0008021	ISO	LOC107384639
GO:0005886	ISO	LOC107384639
GO:0005543	ISO	LOC107384639
GO:0060048	ISO	LOC107384639
GO:0048156	ISO	LOC107384639
GO:0005158	ISO	LOC107383188
GO:0005070	ISO	LOC107383188
GO:0007165	ISO	LOC107383188
GO:0005575	ISO	LOC107383188
GO:0009967	ISO	LOC107383188
GO:0030178	ISO	LOC107383188
GO:0046627	ISO	LOC107383188
GO:0005158	ISO	LOC107383188
GO:0008286	ISO	LOC107383188
GO:0046627	ISO	LOC107383188
GO:0005070	ISO	LOC107383188
GO:0006887	ISO	syt16
GO:0005515	ISO	megf10
GO:0016020	ISO	megf10
GO:0016021	ISO	megf10
GO:0005886	ISO	megf10
GO:0007155	ISO	megf10
GO:0030239	ISO	megf10
GO:0043277	ISO	megf10
GO:0006909	ISO	megf10
GO:0007517	ISO	megf10
GO:1901863	ISO	megf10
GO:0006269	ISO	prim1
GO:0003896	ISO	prim1
GO:0016740	ISO	prim1
GO:0003697	ISO	prim1
GO:0006260	ISO	prim1
GO:0003899	ISO	prim1
GO:0005658	ISO	prim1
GO:0003896	ISO	prim1
GO:0006269	ISO	prim1
GO:0006383	ISO	gtf3c6
GO:0000127	ISO	gtf3c6
GO:0006383	ISO	gtf3c6
GO:0000493	ISO	shq1
GO:0016020	ISO	pgrmc1
GO:0016021	ISO	pgrmc1
GO:0012505	ISO	pgrmc1
GO:0016020	ISO	pgrmc1
GO:1903538	ISO	pgrmc1
GO:0004672	ISO	hipk3
GO:0006468	ISO	hipk3
GO:0005524	ISO	hipk3
GO:0005737	ISO	hipk3
GO:0004674	ISO	hipk3
GO:0005634	ISO	hipk3
GO:0018108	ISO	hipk3
GO:0018105	ISO	hipk3
GO:0018107	ISO	hipk3
GO:0004713	ISO	hipk3
GO:0016605	ISO	hipk3
GO:0060070	ISO	LOC107389543
GO:0008013	ISO	LOC107389543
GO:0003713	ISO	LOC107389543
GO:1903508	ISO	LOC107389543
GO:0004190	ISO	hm13
GO:0016021	ISO	hm13
GO:0016020	ISO	hm13
GO:0006465	ISO	hm13
GO:0043523	ISO	hm13
GO:0033619	ISO	hm13
GO:0042500	ISO	hm13
